"","id_norma","tipo_norma","numero_norma","clase_norma","organismo_origen","fecha_sancion","numero_boletin","fecha_boletin","pagina_boletin","titulo_resumido","titulo_sumario","texto_resumido","observaciones","texto_original","texto_actualizado","modificada_por","modifica_a","presidente","DNU"
"537",121916,"DNU","1615",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",2006-11-09,31031,2006-11-13,3,"OPERACIONES DE CREDITO PUBLICO","PRESUPUESTO","INCORPORANSE A LAS AUTORIZACIONES CONFERIDAS POR EL ARTICULO 39 DE LA LEY NRO. 26.078, OPERACIONES DE CREDITO PUBLICO.","SE DECLARA VALIDO POR RESOLUCION S/N DEL HONORABLE CONGRESO DE LA NACION. B.O. 18/5/2007.","http://servicios.infoleg.gob.ar/infolegInternet/anexos/120000-124999/121916/norma.htm",NA,1,1,"Kirchner",TRUE
"538",122133,"DNU","1668",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",2006-11-16,31035,2006-11-17,3,"ACTA ACUERDO  -  HOMOLOGACION - PERSONAL CIVIL Y DOCENTE CIVIL FUERZAS ARMADAS","ADMINISTRACION PUBLICA NACIONAL","HOMOLOGASE EL ACTA ACUERDO DE LA COMISION NEGOCIADORA DEL CONVENIO COLECTIVO DE TRABAJO SECTORIAL PARA EL PERSONAL CIVIL Y DOCENTE CIVIL DE LAS FUERZAS ARMADAS (LEYES NRO. 20.239 Y NRO. 17.409), DE FECHA 28 DE SEPTIEMBRE DE 2006.","SE DECLARA VALIDO POR RESOLUCION S/N DEL HONORABLE CONGRESO DE LA NACION. B.O. 18/5/2007.","http://servicios.infoleg.gob.ar/infolegInternet/anexos/120000-124999/122133/norma.htm",NA,1,4,"Kirchner",TRUE
"539",122611,"DNU","1748",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",2006-11-29,31045,2006-12-01,5,"COBERTURA CARGOS - EXCEPTUASE","COMISION NACIONAL DE ENERGIA ATOMICA","EXCEPTUASE AL MENCIONADO ORGANISMO DESCENTRALIZADO DEPENDIENTE DE LA SECRETARIA DE ENERGIA, DE LO DISPUESTO EN EL DECRETO NRO. 491 DEL 12 DE MARZO DE 2002, PARA LO CUAL DEBERA CONTAR CON AUTORIZACION PREVIA DEL MINISTERIO DE PLANIFICACION FEDERAL, INVERSION PUBLICA Y SERVICIOS.","SE DECLARA VALIDO POR RESOLUCION S/N DEL HONORABLE CONGRESO DE LA NACION. B.O. 18/5/2007.","http://servicios.infoleg.gob.ar/infolegInternet/anexos/120000-124999/122611/norma.htm",NA,1,NA,"Kirchner",TRUE
"540",122692,"DNU","1784",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",2006-11-30,31046,2006-12-04,6,"MONTOS DE SUPLEMENTOS Y COMPENSACIONES  - ACTUALIZACION","POLICIA DE ESTABLECIMIENTOS NAVALES","ACTUALIZACION DE LOS MONTOS DE SUPLEMENTOS Y COMPENSACIONES.","SE DECLARA VALIDO POR RESOLUCION S/N DEL HONORABLE CONGRESO DE LA NACION. B.O. 18/5/2007.","http://servicios.infoleg.gob.ar/infolegInternet/anexos/120000-124999/122692/norma.htm",NA,3,5,"Kirchner",TRUE
"541",122691,"DNU","1782",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",2006-11-30,31046,2006-12-04,1,"EMOLUMENTOS - ACTUALIZACION","MINISTERIO DE DEFENSA","ACTUALIZACION DE LOS EMOLUMENTOS QUE PERCIBE EL PERSONAL CIVIL DE INTELIGENCIA DE LOS ORGANISMOS DE INTELIGENCIA DE LAS FUERZAS ARMADAS.","SE DECLARA VALIDO POR RESOLUCION S/N DEL HONORABLE CONGRESO DE LA NACION. B.O. 18/5/2007.","http://servicios.infoleg.gob.ar/infolegInternet/anexos/120000-124999/122691/norma.htm",NA,5,5,"Kirchner",TRUE
"542",123338,"DNU","1909",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",2006-12-20,31058,2006-12-21,1,"ESCALA DE REMUNERACIONES - APROBACION","ORGANISMO REGULADOR DEL SISTEMA NACIONAL DE AEROPUERTOS","APRUEBASE LA ESCALA DE REMUNERACIONES PARA EL PERSONAL DE PLANTA PERMANENTE DEL CITADO ORGANISMO.","SE DECLARA VALIDO POR RESOLUCION S/N DEL HONORABLE SENADO DE LA NACION. B.O. 29/5/2007 Y LA RESOLUCION S/N DE LA HONORABLE CAMARA DE DIPUTADOS DE LA NACION. B.O. 12/06/2007.","http://servicios.infoleg.gob.ar/infolegInternet/anexos/120000-124999/123338/norma.htm",NA,2,2,"Kirchner",TRUE
"543",124882,"DNU","2063",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",2006-12-28,31088,2007-02-05,2,"PRESUPUESTO ADMINISTRACION NACIONAL EJERCICIO 2006 - MODIFICACION","PRESUPUESTO","MODIFICASE EL PRESUPUESTO DE LA ADMINISTRACION NACIONAL PARA EL EJERCICIO 2006.","SE DECLARA VALIDO POR RESOLUCION S/N DEL HONORABLE SENADO DE LA NACION. B.O. 29/5/2007 Y DE LA HONORABLE CAMARA DE DIPUTADOS DE LA NACION B.O. 12/6/2007.","http://servicios.infoleg.gob.ar/infolegInternet/anexos/120000-124999/124882/norma.htm",NA,2,2,"Kirchner",TRUE
"544",124527,"DNU","22",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",2007-01-16,31080,2007-01-24,4,"DECRETOS Nº 390/03, 809/04, 788/05, 940/06 - PRORROGA","SISTEMA INTEGRADO DE JUBILACIONES Y PENSIONES","PRORROGASE HASTA EL 1º DE ENERO DE 2008, LAS SUSPENSIONES DISPUESTAS POR EL ARTICULO 1º DEL DECRETO Nº 390/2003 Y PRORROGADAS POR EL ARTICULO 1º DEL DECRETO Nº 809/2004, EL ARTICULO 1º DEL DECRETO Nº 788/2005 Y EL ARTICULO 1º DEL DECRETO Nº 940/2006, RESPECTO DEL RESTABLECIMIENTO DE LOS DOS PUNTOS PORCENTUALES CORRESPONDIENTES AL APORTE PERSONAL DE LOS TRABAJADORES EN RELACION DE DEPENDENCIA, ORDENADO POR EL ARTICULO 2º DEL DECRETO Nº 2203/2002.","SE DECLARA VALIDO POR RESOLUCION S/N DEL HONORABLE SENADO DE LA NACION. B.O. 29/5/2007 Y DE LA HONORABLE CAMARA DE DIPUTADOS DE LA NACION B.O. 12/6/2007.","http://servicios.infoleg.gob.ar/infolegInternet/anexos/120000-124999/124527/norma.htm",NA,3,4,"Kirchner",TRUE
"545",124629,"DNU","40",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",2007-01-25,31082,2007-01-26,1,"CONVENIO COLECTIVO - HOMOLOGACION - SERVICIO NACIONAL DE SANIDAD Y CALIDAD AGROALIMENTARIA (SENASA)","ADMINISTRACION PUBLICA NACIONAL","HOMOLOGASE EL CONVENIO COLECTIVO DE TRABAJO SECTORIAL PARA EL PERSONAL DEL SERVICIO NACIONAL DE SANIDAD Y CALIDAD AGROALIMENTARIA (SENASA), CONCERTADO ENTRE EL ESTADO EMPLEADOR Y LOS SECTORES GREMIALES POR EL ACTA ACUERDO Y SU ANEXO DE FECHA 3 DE NOVIEMBRE DE 2006.","SE DECLARA VALIDO POR RESOLUCION S/N DE LA HONORABLE CAMARA DE DIPUTADOS DE LA NACION B.O. 26/7/2007.  SE DECLARA VALIDO POR RESOLUCION S/N DEL HONORABLE SENADO DE LA NACION. B.O. 29/04/2008.","http://servicios.infoleg.gob.ar/infolegInternet/anexos/120000-124999/124629/norma.htm",NA,37,4,"Kirchner",TRUE
"546",125695,"DNU","149",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",2007-02-22,31104,2007-02-27,1,"DECRETO Nº 577/2003 - MODIFICACION","ADMINISTRACION PUBLICA NACIONAL","MODIFICANSE LAS SUMAS CONSIGNADAS EN EL PRIMER PARRAFO DEL ARTICULO 1º Y EN EL PRIMER PARRAFO DEL ARTICULO 4º, DEL DECRETO Nº 577 DEL 7/8/2003. PLAZO DE APLICACION DE LAS DISPOSICIONES CONTENIDAS EN LOS ARTICULOS 10, 11 Y 12 DEL DECRETO 2031/06.","SE DECLARA VALIDO POR RESOLUCION S/N DE LA HONORABLE CAMARA DE DIPUTADOS DE LA NACION. B.O. 27/07/2007 Y POR RESOLUCION 332/08 DEL HONORABLE SENADO DE LA NACION, B.O. 24/11/2008, PAGINA 14.","http://servicios.infoleg.gob.ar/infolegInternet/anexos/125000-129999/125695/norma.htm",NA,2,2,"Kirchner",TRUE
"547",125696,"DNU","151",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",2007-02-22,31104,2007-02-27,2,"DECRETO Nº 814/2001 - SUSPENSION PARCIAL","COTRIBUCIONES PATRONALES","SUSPENDESE DESDE EL 1º DE ENERO DE 2007 HASTA EL 31 DE DICIEMBRE DE 2008 INCLUSIVE, LA APLICACION DE LAS DISPOSICIONES CONTENIDAS EN EL DECRETO Nº 814/2001, MODIFICADO POR LA LEY Nº 25.453, RESPECTO DE LOS EMPLEADORES TITULARES DE ESTABLECIMIENTOS EDUCACIONALES DE GESTION PRIVADA QUE SE ENCONTRAREN INCORPORADOS A LA ENSEÑANZA OFICIAL CONFORME LAS DISPOSICIONES DE LAS LEYES Nº 13.047 Y Nº 24.049.","SE DECLARA VALIDO POR RESOLUCION S/N DE LA HONORABLE CAMARA DE DIPUTADOS DE LA NACION B.O. 27/07/2007.","http://servicios.infoleg.gob.ar/infolegInternet/anexos/125000-129999/125696/norma.htm",NA,1,2,"Kirchner",TRUE
"548",126444,"DNU","239",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",2007-03-15,31118,2007-03-19,1,"ADMINISTRACION NACIONAL DE AVIACION CIVIL - CREACION","ADMINISTRACION NACIONAL DE AVIACION CIVIL","CREASE EN EL AMBITO DE LA SECRETARIA DE TRANSPORTE DEL MINISTERIO DE PLANIFICACION FEDERAL, INVERSION PUBLICA Y SERVICIOS, LA ADMINISTRACION NACIONAL DE AVIACION CIVIL (ANAC), QUIEN SERA LA AUTORIDAD AERONAUTICA NACIONAL Y EJERCERA COMO ORGANISMO DESCENTRALIZADO, LAS FUNCIONES Y COMPETENCIAS ESTABLECIDAS EN EL CODIGO AERONAUTICO (LEY Nº 17.285), EN LA LEY Nº 19.030 DE POLITICA AEREA; EN LOS TRATADOS Y ACUERDOS INTERNACIONALES, LEYES, DECRETOS Y DISPOSICIONES QUE REGULAN LA AERONAUTICA CIVIL EN LA REPUBLICA ARGENTINA.","SE DECLARA VALIDO POR RESOLUCION S/N DE LA HONORABLE CAMARA DE DIPUTADOS DE LA NACION. B.O. 26/12/2007 Y POR RESOLUCION 333/2008 DEL HONORABLE SENADO DE LA NACION, B.O. 27/11/2008, PAGINA 14.","http://servicios.infoleg.gob.ar/infolegInternet/anexos/125000-129999/126444/norma.htm",NA,48,1,"Kirchner",TRUE
"549",126932,"DNU","313",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",2007-03-29,31128,2007-04-03,1,"LEY Nº 26.222 - NORMAS REGLAMENTARIAS Y COMPLEMENTARIAS","SISTEMA INTEGRADO DE JUBILACIONES Y PENSIONES","ESTABLECENSE NORMAS REGLAMENTARIAS Y COMPLEMENTARIAS PARA HACER OPERATIVA LA LEY Nº 26.222.",NA,"http://servicios.infoleg.gob.ar/infolegInternet/anexos/125000-129999/126932/norma.htm",NA,4,2,"Kirchner",TRUE
"550",127591,"DNU","444",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",2007-04-26,31144,2007-04-27,10,"ACTA ACUERDO - HOMOLOGACION","ORGANISMO REGULADOR DEL SISTEMA NACIONAL DE AEROPUERTOS","HOMOLOGASE EL ACTA ACUERDO DE LA COMISION NEGOCIADORA DEL CONVENIO COLECTIVO DE TRABAJO SECTORIAL PARA EL PERSONAL DEL CITADO ORGANISMO.","SE DECLARA VALIDO POR RESOLUCION S/N DE LA HONORABLE CAMARA DE DIPUTADOS DE LA NACION. B.O. 10/12/2007.  SE DECLARA VALIDO POR RESOLUCION S/N DEL HONORABLE SENADO DE LA NACION. B.O. 29/04/2008.","http://servicios.infoleg.gob.ar/infolegInternet/anexos/125000-129999/127591/norma.htm",NA,2,NA,"Kirchner",TRUE
"551",127775,"DNU","456",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",2007-04-27,31148,2007-05-04,3,"REMUNERACIONES - INCREMENTO","CONSEJO NACIONAL DE INVESTIGACIONES CIENTIFICAS Y TECNICAS","INCREMENTANSE LAS REMUNERACIONES DEL PERSONAL INTEGRANTE DE LAS CARRERAS DEL INVESTIGADOR CIENTIFICO Y TECNOLOGICO Y DEL PERSONAL DE APOYO A LA INVESTIGACION Y DESARROLLO, EN EL MARCO DEL 'PROGRAMA DE JERARQUIZACION DE LA ACTIVIDAD CIENTIFICA Y TECNOLOGICA'.","SE DECLARA VALIDO POR RESOLUCION S/N DE LA HONORABLE CAMARA DE DIPUTADOS DE LA NACION. B.O. 10/12/2007.  SE DECLARA VALIDO POR RESOLUCION S/N DEL HONORABLE SENADO DE LA NACION. B.O. 29/4/2008.","http://servicios.infoleg.gob.ar/infolegInternet/anexos/125000-129999/127775/norma.htm","http://servicios.infoleg.gob.ar/infolegInternet/anexos/125000-129999/127775/texact.htm",3,2,"Kirchner",TRUE
"552",129858,"DNU","861",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",2007-07-05,31191,2007-07-06,9,"SUPLEMENTOS - ACTUALIZACION","FUERZAS DE SEGURIDAD","ACTUALIZACION DE SUPLEMENTOS Y COMPENSACIONES.","ESTA NORMA NO SE VINCULA CON UNO DE SUS ANTECEDENTES- DECRETOS 1082/73 Y 1009/74- PORQUE SEGUN NUESTROS REGISTROS NO SE HABRIA PUBLICADO EN BOLETIN OFICIAL.  SE DECLARA VALIDO POR RESOLUCION S/N DE LA HONORABLE CAMARA DE DIPUTADOS DE LA NACION. B.O. 10/12/2007.  SE DECLARA VALIDO POR RESOLUCION S/N DEL HONORABLE SENADO DE LA NACION. B.O. 29/04/2008.","http://servicios.infoleg.gob.ar/infolegInternet/anexos/125000-129999/129858/norma.htm",NA,9,2,"Kirchner",TRUE
"553",129859,"DNU","871",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",2007-07-05,31191,2007-07-06,12,"SUPLEMENTOS - ACTUALIZACION","FUERZAS ARMADAS","ACTUALIZACION DE SUPLEMENTOS Y COMPENSACIONES.","SE DECLARA VALIDO POR RESOLUCION S/N DE LA HONORABLE CAMARA DE DIPUTADOS DE LA NACION. B.O. 10/12/2007.  SE DECLARA VALIDO POR RESOLUCION S/N DEL HONORABLE SENADO DE LA NACION. B.O. 29/04/2008.","http://servicios.infoleg.gob.ar/infolegInternet/anexos/125000-129999/129859/norma.htm",NA,9,7,"Kirchner",TRUE
"554",129890,"DNU","863",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",2007-07-05,31192,2007-07-10,2,"PLANTA PERMANENTE - AMPLIACION","SERVICIO PENITENCIARIO FEDERAL","AMPLIASE LA PLANTA PERMANENTE DEL CITADO ORGANISMO DEPENDIENTE DE LA SUBSECRETARIA DE ASUNTOS PENITENCIARIOS DEL MINISTERIO DE JUSTICIA Y DERECHOS HUMANOS.","SE DECLARA VALIDO POR RESOLUCION S/N DE LA HONORABLE CAMARA DE DIPUTADOS DE LA NACION. B.O. 10/12/2007.  SE DECLARA VALIDO POR RESOLUCION S/N DEL HONORABLE SENADO DE LA NACION. B.O. 29/04/2008.","http://servicios.infoleg.gob.ar/infolegInternet/anexos/125000-129999/129890/norma.htm",NA,2,NA,"Kirchner",TRUE
"555",130013,"DNU","872",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",2007-07-10,31194,2007-07-12,1,"SUPLEMENTOS - ACTUALIZACION","SERVICIO PENITENCIARIO FEDERAL","ACTUALIZACION DE DISTINTOS SUPLEMENTOS PARTICULARES. CREASE UN ADICIONAL TRANSITORIO. PROCEDIMIENTO PARA SU DETERMINACION.","SE DECLARA VALIDO POR RESOLUCION S/N DE LA HONORABLE CAMARA DE DIPUTADOS DE LA NACION. B.O. 10/12/2007.  SE DECLARA VALIDO POR RESOLUCION S/N DEL HONORABLE SENADO DE LA NACION. B.O. 29/04/2008.  ABROGADO POR EL ARTICULO 11 DEL DECRETO 243/2015 DEL PODER EJECUTIVO NACIONAL, B.O. 27/02/2015, PAGINA 3.","http://servicios.infoleg.gob.ar/infolegInternet/anexos/130000-134999/130013/norma.htm",NA,5,1,"Kirchner",TRUE
"556",130091,"DNU","899",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",2007-07-12,31196,2007-07-16,1,"DECRETO 1386/06 ART. 3° - SU SUSTITUCION","PRESIDENCIA DE LA NACION","SUSTITUYESE LA ULTIMA PARTE DEL ARTICULO 3º DEL DECRETO Nº 1386/06, EL QUE QUEDARA REDACTADO DE LA SIGUIENTE FORMA: ' CON EL FIN DE COMPENSAR EL COSTO QUE REPRESENTEN LOS APORTES PERSONALES ESTABLECIDOS POR LEY, POR CADA UN PESO ($ 1,00) QUE CORRESPONDA AL PERSONAL BENEFICIARIO DE DICHOS CONCEPTOS SE ABONARA, UN PESO CON MIL DOSCIENTOS TREINTA Y SEIS DIEZ MILESIMAS ($ 1,1236)'.","SE DECLARA VALIDO POR RESOLUCION S/N DE LA HONORABLE CAMARA DE DIPUTADOS DE LA NACION. B.O. 10/12/2007.  SE DECLARA VALIDO POR RESOLUCION S/N DEL HONORABLE SENADO DE LA NACION. B.O. 29/04/2008.","http://servicios.infoleg.gob.ar/infolegInternet/anexos/130000-134999/130091/norma.htm",NA,2,1,"Kirchner",TRUE
"557",130868,"DNU","1045",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",2007-08-02,31211,2007-08-06,5,"ACTA ACUERDO - HOMOLOGACION","ADMINISTRACION PUBLICA NACIONAL","HOMOLOGASE EL ACTA ACUERDO DE LA COMISION NEGOCIADORA SECTORIAL PARA EL PERSONAL PROFESIONAL DE LOS ESTABLECIMIENTOS HOSPITALARIOS Y ASISTENCIALES E INSTITUTOS DE INVESTIGACION Y PRODUCCION.","SE DECLARA VALIDO POR RESOLUCION S/N DE LA HONORABLE CAMARA DE DIPUTADOS DE LA NACION. B.O. 28/12/2007 Y POR RESOLUCION 335/08 DEL HONORABLE SENADO DE LA NACION, B.O. 24/11/2008, PAGINA 14.","http://servicios.infoleg.gob.ar/infolegInternet/anexos/130000-134999/130868/norma.htm",NA,2,NA,"Kirchner",TRUE
"558",131480,"DNU","1108",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",2007-08-19,31224,2007-08-24,1,"PRESUPUESTO GENERAL ADMINISTRACION NACIONAL EJERCICIO 2007 - MODIFICACION","PRESUPUESTO","MODIFICASE EL PRESUPUESTO GENERAL DE LA ADMINISTRACION NACIONAL PARA EL EJERCICIO 2007.","SE DECLARA VALIDO POR RESOLUCION S/N DE LA HONORABLE CAMARA DE DIPUTADOS DE LA NACION. B.O. 28/12/2007.","http://servicios.infoleg.gob.ar/infolegInternet/anexos/130000-134999/131480/norma.htm",NA,1,1,"Kirchner",TRUE
"559",134320,"DNU","1592",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",2007-11-07,31278,2007-11-09,10,"ACTA ACUERDO - HOMOLOGACION - PERSONAL DE ORQUESTAS, COROS Y BALLET NACIONALES","ADMINISTRACION PUBLICA NACIONAL","HOMOLOGASE EL ACTA ACUERDO Y ANEXO I DE LA COMISION NEGOCIADORA DEL CONVENIO COLECTIVO DE TRABAJO SECTORIAL PARA EL PERSONAL DE ORQUESTAS, COROS Y BALLET NACIONALES, DEPENDIENTE DE LA SECRETARIA DE CULTURA DE LA PRESIDENCIA DE LA NACION.","SE DECLARA VALIDO POR RESOLUCION S/N DE LA HONORABLE CAMARA DE DIPUTADOS DE LA NACION. B.O. 28/12/2007.","http://servicios.infoleg.gob.ar/infolegInternet/anexos/130000-134999/134320/norma.htm",NA,2,4,"Kirchner",TRUE
"560",135177,"DNU","1798",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",2007-12-03,31296,2007-12-05,9,"DECRETO Nº 135/06 - MODIFICACION","PROYECTOS NO INDUSTRIALES","LEY Nº 22.021 Y SUS MODIFICATORIAS. MODIFICASE EL DECRETO Nº 135/2006. VIGENCIA.","SE DECLARA VALIDO POR RESOLUCION S/N DE LA HONORABLE CAMARA DE DIPUTADOS DE LA NACION. B.O. 14/04/2008.","http://servicios.infoleg.gob.ar/infolegInternet/anexos/135000-139999/135177/norma.htm",NA,2,1,"Kirchner",TRUE
"561",135429,"DNU","1855",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",2007-12-06,31299,2007-12-10,11,"SERVICIOS - INCORPORACION","PRESUPUESTO","INCORPORANSE SERVICIOS A LA PLANILLA ANEXA AL ARTICULO 12 DE LA LEY Nº 26.198 DE PRESUPUESTO GENERAL DE LA ADMINISTRACION NACIONAL PARA EL EJERCICIO 2007.","SE DECLARA VALIDO POR RESOLUCION S/N DE LA HONORABLE CAMARA DE DIPUTADOS DE LA NACION. B.O. 14/04/2008.","http://servicios.infoleg.gob.ar/infolegInternet/anexos/135000-139999/135429/norma.htm",NA,1,1,"Kirchner",TRUE
"562",135430,"DNU","1856",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",2007-12-06,31299,2007-12-10,12,"PRESUPUESTO GENERAL ADMINISTRACION NACIONAL EJERCICIO 2007 - MODIFICACION","PRESUPUESTO","MODIFICASE EL PRESUPUESTO GENERAL DE LA ADMINISTRACION NACIONAL PARA EL EJERCICIO 2007 Y LA DISTRIBUCION ADMINISTRATIVA.","SE DECLARA VALIDO POR RESOLUCION S/N DE LA HONORABLE CAMARA DE DIPUTADOS DE LA NACION. B.O. 14/04/2008.","http://servicios.infoleg.gob.ar/infolegInternet/anexos/135000-139999/135430/norma.htm",NA,1,2,"Kirchner",TRUE
"563",144600,"DNU","1472",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",2008-09-15,31490,2008-09-16,3,"MODIFICACION","PRESUPUESTO GENERAL DE LA ADMINISTRACION NACIONAL EJERCICIO 2008","MODIFICASE EL PRESUPUESTO GENERAL DE LA ADMINISTRACION NACIONAL PARA EL EJERCICIO 2008.","SE DECLARA VALIDO POR RESOLUCION 1003/2009 DE LA HONORABLE CAMARA DE DIPUTADOS DE LA NACION, B.O. 22/12/2009, PAGINA 20.","http://servicios.infoleg.gob.ar/infolegInternet/anexos/140000-144999/144600/norma.htm",NA,3,3,"Fernandez de Kirchner",TRUE
"564",147697,"DNU","2025",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",2008-11-25,31540,2008-11-26,1,"MODIFICACION LEY DE MINISTERIOS - CREACION MINISTERIO DE PRODUCCION","ADMINISTRACION PUBLICA NACIONAL","MODIFICASE LA LEY DE MINISTERIOS (T.O. DECRETO Nº 438/92). CREACION DEL MINISTERIO DE PRODUCCION.","SE DECLARA VALIDO POR RESOLUCION 1637/2009 DE LA HONORABLE CAMARA DE DIPUTADOS DE LA NACION, B.O. 22/12/2009, PAGINA 20.","http://servicios.infoleg.gob.ar/infolegInternet/anexos/145000-149999/147697/norma.htm",NA,4,2,"Fernandez de Kirchner",TRUE
"565",148941,"DNU","2314",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",2008-12-30,31563,2008-12-31,3,"ASIGNACION NO REMUNERATIVA UNICA - FIJASE","SALARIOS","FIJASE UNA ASIGNACION NO REMUNERATIVA UNICA, DE CARACTER ALIMENTARIO, DE PESOS DOSCIENTOS ($ 200.-), QUE SERA PERCIBIDA POR TODOS LOS TRABAJADORES DEL SECTOR PUBLICO Y PRIVADO, SE ENCUENTREN O NO COMPRENDIDOS EN CONVENIOS COLECTIVOS DE TRABAJO, INCLUYENDO LOS TRABAJADORES AGRARIOS Y DEL SERVICIO DOMESTICO, CUYO HABER MENSUAL NETO POR TODO CONCEPTO, EXCLUIDAS LAS ASIGNACIONES FAMILIARES, NO EXCEDA DE PESOS UN MIL DOSCIENTOS CUARENTA ($ 1.240.-) AL 31 DE DICIEMBRE DE 2008.","SE DECLARA VALIDO POR RESOLUCION 1659/2009 DE LA HONORABLE CAMARA DE DIPUTADOS DE LA NACION, B.O. 23/12/2009, PAGINA 13.","http://servicios.infoleg.gob.ar/infolegInternet/anexos/145000-149999/148941/norma.htm",NA,1,1,"Fernandez de Kirchner",TRUE
"566",149158,"DNU","10",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",2009-01-08,31569,2009-01-09,9,"IMPORTE DE LA REMUNERACION BRUTA MENSUAL - FIJASE","SEGURIDAD SOCIAL","FIJASE EL IMPORTE DE LA REMUNERACION BRUTA MENSUAL SOBRE LAS QUE PROCEDEN LAS RETENCIONES DESTINADAS AL FONDO SOLIDARIO DE REDISTRIBUCION.","SE DECLARA VALIDO POR RESOLUCION 1661/2009 DE LA HONORABLE CAMARA DE DIPUTADOS DE LA NACION, B.O. 12/1/2010, PAGINA 11.","http://servicios.infoleg.gob.ar/infolegInternet/anexos/145000-149999/149158/norma.htm",NA,2,2,"Fernandez de Kirchner",TRUE
"567",150243,"DNU","90",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",2009-02-05,31591,2009-02-10,2,"REGIMEN ADMINISTRATIVO PARA INSCRIPCION DE NACIMIENTOS - ESTABLECESE","REGISTRO DEL ESTADO CIVIL Y CAPACIDAD DE LAS PERSONAS","ESTABLECESE UN REGIMEN ADMINISTRATIVO PARA LA INSCRIPCION DE NACIMIENTOS DE NIÑOS NO INSCRIPTOS O EN TRAMITE A LA FECHA DE ENTRADA EN VIGENCIA DE LA LEY Nº 26.413.","SE DECLARA VALIDO POR RESOLUCION 1664/2009 DE LA HONORABLE CAMARA DE DIPUTADOS DE LA NACION, B.O. 24/12/2009, PAGINA 22.","http://servicios.infoleg.gob.ar/infolegInternet/anexos/150000-154999/150243/norma.htm",NA,7,2,"Fernandez de Kirchner",TRUE
"568",150439,"DNU","108",NA,"PODER EJECUTIVO NACIONAL (P.E.N.)",2009-02-16,31596,2009-02-17,4,"APLICACION DE LAS DISPOSICIONES DECRETO 814/01 - SUSPENDESE","CONTRIBUCIONES PATRONALES","SUSPENDESE DESDE EL 1º DE ENERO DE 2009 HASTA EL 31 DE DICIEMBRE DE 2010 INCLUSIVE, LA APLICACION DE LAS DISPOSICIONES CONTENIDAS EN EL DECRETO Nº 814 DEL 20 DE JUNIO DE 2001, MODIFICADO POR LA LEY Nº 25.453, RESPECTO DE LOS EMPLEADORES TITULARES DE ESTABLECIMIENTOS EDUCATIVOS DE GESTION PRIVADA QUE SE ENCONTRAREN INCORPORADOS A LA ENSEÑANZA OFICIAL CONFORME LAS DISPOSICIONES DE LAS LEYES Nº 13.047 Y Nº 24.049.","SE DECLARA VALIDO POR RESOLUCION 1665/2009 DE LA HONORABLE CAMARA DE DIPUTADOS DE LA NACION, B.O. 24/12/2009, PAGINA 21.","http://servicios.infoleg.gob.ar/infolegInternet/anexos/150000-154999/150439/norma.htm",NA,1,3,"Fernandez de Kirchner",TRUE
